92e11ba25a3cf501f0d526870b4b4820|7795|76234|100|Pratt Elementary
28fab5b91418967ec56d439cb495c31c|6681|72113|100|Folwell Performing Arts
b6cc7d731e3d394f690308b35f928721|2180|63872|100|Edison High
67b5e84415e02467a214e387d77e6f48|4893|71083|100|Andersen United
0f72bc683b7fe6195f049f836653bbde|6933|71083|100|Jefferson Elementary
254d7eab3d1f867fba1896553f2555ba|5576|65932|100|Southwest High
47e62256aee98f2c81c018239ad1962f|9243|69023|100|Early Childhood Family Education
43fe3f2abbed474611963ef728e92b41|9051|62842|100|Henry High
61ce92ea20e7e40a42edbb1aefce6c64|1593|63872|100|Office of the Chief Academic Officer
e7a42442b0f0de5863c174aa9def369e|1568|43268|100|Hmong International Academy
a227e56e8cd5d17307fc11b1390f3918|155|67993|100|Office of the Chief Academic Officer
fd687bbf7604f3f73c2e3e88c3a4df0c|847|42238|100|Edison High
dccd09096b79ddc9914e4f9d2d8ae0a8|5845|62842|100|Health Services
fe75a8e2c0df82d160c3f17f5b0ad322|5257|73144|100|Hmong International Academy
c0bf9384c8c30f3bb5179c3d6b52a49f|8344|77264|100|Hmong International Academy
426d69495a10cc10350210dbc5397ec2|8904|82415|100|Hmong International Academy
d43d8f4b8da26c7d2252da444f2750a2|2339|63872|100|Lucy Laney Elementary
99e40cc956c8f2eb8f8d4b7a2872b8a3|1561|57691|100|Henry High
